sample_index,class_id,seed,window_id,stage,start_call,end_call,window_len,start_step,end_step,start_t,end_t,start_call_kind,end_call_kind,num_predictor,num_corrector,intervention_valid,invalid_reason,pis_lpips,pis_dino,pis_psnr,pis_ssim,suffix_denoiser_calls,skipped_calls,elapsed_sec,reference_image,intervention_image
0,0,0,10,sanity,98,98,1,49,49,0.960784375667572,0.960784375667572,predictor,predictor,1,0,True,,0.0002666628279257566,8.630752563476562e-05,58.214561462402344,0.9998125433921814,0,1,0.017468302976340055,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid010_s098_L01.png
0,0,0,11,early,1,2,2,0,1,0.010101010091602802,0.010101010091602802,corrector,predictor,1,1,True,,0.2538871169090271,0.19559890031814575,25.370506286621094,0.864425539970398,97,2,3.687137563014403,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid011_s001_L02.png
0,0,0,12,early,3,4,2,1,2,0.020408162847161293,0.020408162847161293,corrector,predictor,1,1,True,,0.1742153912782669,0.20716619491577148,29.314105987548828,0.9335517883300781,95,2,3.5955355169717222,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid012_s003_L02.png
0,0,0,13,early,5,6,2,2,3,0.030927835032343864,0.030927835032343864,corrector,predictor,1,1,True,,0.07140778005123138,0.10399717092514038,32.91130447387695,0.9676221609115601,93,2,3.530897890916094,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid013_s005_L02.png
0,0,0,14,early,7,8,2,3,4,0.0416666641831398,0.0416666641831398,corrector,predictor,1,1,True,,0.04622243344783783,0.08277010917663574,35.482269287109375,0.9792001247406006,91,2,3.497187008848414,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid014_s007_L02.png
0,0,0,15,early,1,4,4,0,2,0.010101010091602802,0.020408162847161293,corrector,predictor,2,2,True,,0.345205157995224,0.266133189201355,22.02155113220215,0.7908260822296143,95,4,3.594341411953792,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid015_s001_L04.png
0,0,0,16,early,3,6,4,1,3,0.020408162847161293,0.030927835032343864,corrector,predictor,2,2,True,,0.25370752811431885,0.1757243275642395,24.261159896850586,0.8528989553451538,93,4,3.5330218030139804,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid016_s003_L04.png
0,0,0,17,transition,8,9,2,4,4,0.0416666641831398,0.052631575614213943,predictor,corrector,1,1,True,,0.0032476570922881365,0.007856547832489014,45.339385986328125,0.9984013438224792,89,2,3.36809438909404,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid017_s008_L02.png
0,0,0,18,transition,8,11,4,4,5,0.0416666641831398,0.06382978707551956,predictor,corrector,2,2,True,,0.023012835532426834,0.03550750017166138,37.52920913696289,0.9905378222465515,87,4,3.297852453077212,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid018_s008_L04.png
0,0,0,19,transition,10,11,2,5,5,0.052631575614213943,0.06382978707551956,predictor,corrector,1,1,True,,0.008517876267433167,0.011372923851013184,46.343135833740234,0.9975641965866089,87,2,3.3004951388575137,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid019_s010_L02.png
0,0,0,20,transition,10,13,4,5,6,0.052631575614213943,0.07526881992816925,predictor,corrector,2,2,True,,0.08749889582395554,0.23255807161331177,35.519222259521484,0.9739591479301453,85,4,3.2427845601923764,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid020_s010_L04.png
0,0,0,21,transition,12,13,2,6,6,0.06382978707551956,0.07526881992816925,predictor,corrector,1,1,True,,0.01680750958621502,0.03520447015762329,43.873260498046875,0.9954983592033386,85,2,3.234859074000269,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid021_s012_L02.png
0,0,0,22,transition,12,15,4,6,7,0.06382978707551956,0.08695651590824127,predictor,corrector,2,2,True,,0.09585206210613251,0.23273104429244995,35.08152389526367,0.9709159731864929,83,4,3.1525271190330386,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid022_s012_L04.png
0,0,0,23,transition,14,15,2,7,7,0.07526881992816925,0.08695651590824127,predictor,corrector,1,1,True,,0.01039982121437788,0.01894986629486084,45.82858657836914,0.9972652196884155,83,2,3.1622421799693257,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/intervention_images/idx0000_wid023_s014_L02.png
0,0,0,24,transition,14,17,4,7,8,0.07526881992816925,0.09890110045671463,predictor,corrector,2,2,True,,0.06797637045383453,0.17795145511627197,36.73564147949219,0.9804061651229858,81,4,3.0840449989773333,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,25,mid,16,17,2,8,8,0.08695651590824127,0.09890110045671463,predictor,corrector,1,1,True,,0.0019887476228177547,0.0023995637893676758,52.03316116333008,0.9994497299194336,81,2,3.099550513084978,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,26,mid,16,19,4,8,9,0.08695651590824127,0.1111111044883728,predictor,corrector,2,2,True,,0.07418017834424973,0.1418437957763672,37.183143615722656,0.9758861064910889,79,4,3.008068766212091,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,27,mid,16,23,8,8,11,0.08695651590824127,0.13636364042758942,predictor,corrector,4,4,True,,0.13817952573299408,0.2037210464477539,32.853057861328125,0.9522386789321899,75,8,2.8616183870472014,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,28,mid,16,27,12,8,13,0.08695651590824127,0.1627907007932663,predictor,corrector,6,6,True,,0.15483435988426208,0.21431702375411987,31.280643463134766,0.945666491985321,71,12,2.7113475729711354,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,29,mid,16,31,16,8,15,0.08695651590824127,0.1904761791229248,predictor,corrector,8,8,True,,0.16960516571998596,0.22282391786575317,29.840429306030273,0.9389804601669312,67,16,2.561070156050846,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,30,mid,20,21,2,10,10,0.1111111044883728,0.12359550595283508,predictor,corrector,1,1,True,,0.0006237923516891897,0.0008904337882995605,56.12720489501953,0.9997541308403015,77,2,2.9506719650235027,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,31,mid,20,23,4,10,11,0.1111111044883728,0.13636364042758942,predictor,corrector,2,2,True,,0.06930284202098846,0.1045234203338623,37.977027893066406,0.9759637713432312,75,4,2.8651124120224267,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,32,mid,20,27,8,10,13,0.1111111044883728,0.1627907007932663,predictor,corrector,4,4,True,,0.0840802937746048,0.11429941654205322,36.12177276611328,0.9704658389091492,71,8,2.7225997841451317,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,33,mid,24,25,2,12,12,0.13636364042758942,0.14942528307437897,predictor,corrector,1,1,True,,0.0005997820990160108,0.00095367431640625,57.13159942626953,0.9997612833976746,73,2,2.791147162206471,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,34,mid,24,27,4,12,13,0.13636364042758942,0.1627907007932663,predictor,corrector,2,2,True,,0.06891253590583801,0.10708904266357422,38.053688049316406,0.9756134748458862,71,4,2.715135811129585,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,35,mid,24,31,8,12,15,0.13636364042758942,0.1904761791229248,predictor,corrector,4,4,True,,0.0807497575879097,0.11415362358093262,36.6122932434082,0.9705781936645508,67,8,2.5636287291999906,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,36,mid,32,33,2,16,16,0.1904761791229248,0.20481927692890167,predictor,corrector,1,1,True,,0.0003111485275439918,0.0005203485488891602,60.17412567138672,0.999882698059082,65,2,2.4880261451471597,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,37,mid,32,35,4,16,17,0.1904761791229248,0.2195121943950653,predictor,corrector,2,2,True,,0.06665991991758347,0.1066056489944458,38.34519577026367,0.9765024185180664,63,4,2.4149866621010005,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,38,mid,32,39,8,16,19,0.1904761791229248,0.2499999850988388,predictor,corrector,4,4,True,,0.07890631258487701,0.11720085144042969,36.96323013305664,0.9709479212760925,59,8,2.2907117439899594,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,39,mid,32,43,12,16,21,0.1904761791229248,0.28205129504203796,predictor,corrector,6,6,True,,0.09049256891012192,0.13106423616409302,35.71476745605469,0.966820240020752,55,12,2.143891935935244,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,40,mid,40,41,2,20,20,0.2499999850988388,0.26582276821136475,predictor,corrector,1,1,True,,4.1696184780448675e-05,6.908178329467773e-05,68.23649597167969,0.999987006187439,57,2,2.1846739049069583,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,41,mid,40,43,4,20,21,0.2499999850988388,0.28205129504203796,predictor,corrector,2,2,True,,0.0004938464844599366,0.0007879734039306641,57.472476959228516,0.9998444318771362,55,4,2.1081591630354524,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,42,mid,40,47,8,20,23,0.2499999850988388,0.31578946113586426,predictor,corrector,4,4,True,,0.06870292872190475,0.10786473751068115,38.20302200317383,0.9767524600028992,51,8,1.9936459299642593,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,43,mid,40,55,16,20,27,0.2499999850988388,0.3888888657093048,predictor,corrector,8,8,True,,0.08614350855350494,0.12107443809509277,36.11744689941406,0.9732653498649597,43,16,1.6608907929621637,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,44,mid,50,51,2,25,25,0.3333333432674408,0.35135138034820557,predictor,corrector,1,1,True,,1.2127118679927662e-05,1.0371208190917969e-05,73.07398986816406,0.9999968409538269,47,2,1.8069794580806047,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,45,mid,50,53,4,25,26,0.3333333432674408,0.36986303329467773,predictor,corrector,2,2,True,,0.00014173687668517232,0.00010913610458374023,62.262351989746094,0.9999620914459229,45,4,1.753946552053094,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,46,mid,50,57,8,25,28,0.3333333432674408,0.40845075249671936,predictor,corrector,4,4,True,,0.0015196908498182893,0.0010324716567993164,51.84204864501953,0.9995813369750977,41,8,1.5771393720060587,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,47,mid,50,61,12,25,30,0.3333333432674408,0.4492753744125366,predictor,corrector,6,6,True,,0.00541736651211977,0.00337374210357666,46.151817321777344,0.9984316825866699,37,12,1.4269859159830958,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,48,mid,60,61,2,30,30,0.4285714626312256,0.4492753744125366,predictor,corrector,1,1,True,,5.9464578043844085e-06,3.4570693969726562e-06,75.38005828857422,0.9999979734420776,37,2,1.4238702370785177,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,49,mid,60,63,4,30,31,0.4285714626312256,0.4705882966518402,predictor,corrector,2,2,True,,7.41810945328325e-05,4.45246696472168e-05,64.39173889160156,0.9999729990959167,35,4,1.3491100650280714,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,50,mid,60,67,8,30,33,0.4285714626312256,0.5151515603065491,predictor,corrector,4,4,True,,0.0008739487966522574,0.0005328655242919922,53.713069915771484,0.9996525645256042,31,8,1.1973275050986558,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,51,mid,70,71,2,35,35,0.5384615659713745,0.5625000596046448,predictor,corrector,1,1,True,,7.95115738583263e-06,4.470348358154297e-06,75.50980377197266,0.9999963045120239,27,2,1.041881666984409,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,52,mid,70,73,4,35,36,0.5384615659713745,0.5873016119003296,predictor,corrector,2,2,True,,0.00010324065806344151,5.4895877838134766e-05,64.370849609375,0.999954342842102,25,4,0.9688686979934573,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,53,mid,70,77,8,35,38,0.5384615659713745,0.6393442749977112,predictor,corrector,4,4,True,,0.0013115548063069582,0.0006192922592163086,53.400245666503906,0.9994097948074341,21,8,0.8163972499314696,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,54,mid,70,81,12,35,40,0.5384615659713745,0.6949153542518616,predictor,corrector,6,6,True,,0.005618995055556297,0.002370119094848633,47.145782470703125,0.9974004626274109,17,12,0.6775678109843284,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,55,mid,80,81,2,40,40,0.6666666269302368,0.6949153542518616,predictor,corrector,1,1,True,,1.743359098327346e-05,6.318092346191406e-06,73.61408996582031,0.9999927282333374,17,2,0.6623713539447635,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,56,mid,80,83,4,40,41,0.6666666269302368,0.7241379618644714,predictor,corrector,2,2,True,,0.000227614858886227,7.838010787963867e-05,62.45176696777344,0.9999035596847534,15,4,0.5953508720267564,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,57,mid,80,87,8,40,43,0.6666666269302368,0.7857142686843872,predictor,corrector,4,4,True,,0.0030452744103968143,0.0009580254554748535,51.27558135986328,0.9986797571182251,11,8,0.436496214941144,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,58,tail,88,89,2,44,44,0.7857142686843872,0.8181819319725037,predictor,corrector,1,1,True,,5.5446376791223884e-05,2.2351741790771484e-05,69.95941925048828,0.9999783039093018,9,2,0.356403622077778,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
0,0,0,59,tail,88,91,4,44,45,0.7857142686843872,0.8518519401550293,predictor,corrector,2,2,True,,0.0007094730390235782,0.0002917647361755371,58.87857437133789,0.9997211694717407,7,4,0.2802309028338641,/mnt/iset/nfs-main/private/zhuangyifan/try/PixelGen/outputs/e5_5_multi_skip_pis/e5_5_main8_windows70_fp32/full_reference_images/idx0000_class0000_seed0.png,
